,Organisation,Country,ISO Code,Vehicle_Name,Launch_date,Launch_Month,Launch_Year,Rocket_Status,Price,Mission_Status,Decade
3535,RVSN USSR,Russia,RUS,Cosmos-2I (63SM) ,22-08-1969,Aug,1969,StatusRetired,5000,Success,1960
3536,RVSN USSR,Russia,RUS,Voskhod ,19-08-1969,Aug,1969,StatusRetired,5000,Success,1960
3537,RVSN USSR,Kazakhstan,KAZ,Voskhod ,16-08-1969,Aug,1969,StatusRetired,5000,Success,1960
3538,RVSN USSR,Russia,RUS,Cosmos-3M (11K65M) ,13-08-1969,Aug,1969,StatusRetired,5000,Success,1960
3539,General Dynamics,USA,USA,Atlas-SLV3C Centaur-D ,12-08-1969,Aug,1969,StatusRetired,62,Success,1960
3540,RVSN USSR,Kazakhstan,KAZ,Proton K/Block D ,07-08-1969,Aug,1969,StatusRetired,5000,Success,1960
3541,RVSN USSR,Kazakhstan,KAZ,Tsyklon-2 ,06-08-1969,Aug,1969,StatusRetired,5000,Success,1960
3542,RVSN USSR,Russia,RUS,Cosmos-2I (63SM) ,23-07-1969,Jul,1969,StatusRetired,5000,Failure,1960
3543,RVSN USSR,Kazakhstan,KAZ,Molniya-M /Block L ,22-07-1969,Jul,1969,StatusRetired,5000,Success,1960
3544,RVSN USSR,Russia,RUS,Voskhod ,22-07-1969,Jul,1969,StatusRetired,5000,Success,1960
3545,NASA,USA,USA,Saturn V ,16-07-1969,Jul,1969,StatusRetired,1160,Success,1960
3546,RVSN USSR,Russia,RUS,Voskhod ,10-07-1969,Jul,1969,StatusRetired,5000,Success,1960
3547,RVSN USSR,Kazakhstan,KAZ,N1-L3 ,03-07-1969,Jul,1969,StatusRetired,5000,Failure,1960
3548,CECLES,Australia,AUS,Europa 1 ,03-07-1969,Jul,1969,StatusRetired,62,Failure,1960
3549,RVSN USSR,Kazakhstan,KAZ,Voskhod ,27-06-1969,Jun,1969,StatusRetired,5000,Success,1960
3550,RVSN USSR,Kazakhstan,KAZ,Voskhod ,24-06-1969,Jun,1969,StatusRetired,5000,Success,1960
3551,RVSN USSR,Russia,RUS,Voskhod ,15-06-1969,Jun,1969,StatusRetired,5000,Success,1960
3552,RVSN USSR,Kazakhstan,KAZ,Proton K/Block D ,14-06-1969,Jun,1969,StatusRetired,5000,Failure,1960
3553,RVSN USSR,Russia,RUS,Cosmos-3MRB (65MRB) ,12-06-1969,Jun,1969,StatusRetired,5000,Success,1960
3554,US Air Force,USA,USA,Titan IIIB ,03-06-1969,Jun,1969,StatusRetired,59,Success,1960
3555,RVSN USSR,Russia,RUS,Cosmos-2I (63SM) ,03-06-1969,Jun,1969,StatusRetired,5000,Success,1960
3556,RVSN USSR,Kazakhstan,KAZ,Voskhod ,29-05-1969,May,1969,StatusRetired,5000,Success,1960
3557,RVSN USSR,Russia,RUS,Cosmos-2I (63SM) ,27-05-1969,May,1969,StatusRetired,5000,Success,1960
3558,Martin Marietta,USA,USA,Titan IIIC ,23-05-1969,May,1969,StatusRetired,35,Success,1960
3559,RVSN USSR,Russia,RUS,Voskhod ,20-05-1969,May,1969,StatusRetired,5000,Success,1960
3560,NASA,USA,USA,Saturn V ,18-05-1969,May,1969,StatusRetired,1160,Success,1960
3561,RVSN USSR,Russia,RUS,Voskhod ,13-05-1969,May,1969,StatusRetired,5000,Partial Failure,1960
3562,RVSN USSR,Kazakhstan,KAZ,Voskhod ,23-04-1969,Apr,1969,StatusRetired,5000,Success,1960
3563,US Air Force,USA,USA,Titan IIIB ,15-04-1969,Apr,1969,StatusRetired,59,Success,1960
3564,RVSN USSR,Kazakhstan,KAZ,Voskhod ,15-04-1969,Apr,1969,StatusRetired,5000,Success,1960
3565,General Dynamics,USA,USA,Atlas-SLV3A Agena-D ,13-04-1969,Apr,1969,StatusRetired,62,Success,1960
3566,RVSN USSR,Kazakhstan,KAZ,Molniya-M /Block L ,11-04-1969,Apr,1969,StatusRetired,5000,Success,1960
3567,RVSN USSR,Russia,RUS,Voskhod ,09-04-1969,Apr,1969,StatusRetired,5000,Success,1960
3568,RVSN USSR,Russia,RUS,Cosmos-2I (63SM) ,04-04-1969,Apr,1969,StatusRetired,5000,Success,1960
3569,RVSN USSR,Russia,RUS,Voskhod ,04-04-1969,Apr,1969,StatusRetired,5000,Success,1960
3570,RVSN USSR,Kazakhstan,KAZ,Proton K/Block D ,02-04-1969,Apr,1969,StatusRetired,5000,Failure,1960
3571,RVSN USSR,Russia,RUS,Cosmos-2I (63SM) ,28-03-1969,Mar,1969,StatusRetired,5000,Success,1960
3572,General Dynamics,USA,USA,Atlas-SLV3C Centaur-D ,27-03-1969,Mar,1969,StatusRetired,62,Success,1960
3573,RVSN USSR,Kazakhstan,KAZ,Proton K/Block D ,27-03-1969,Mar,1969,StatusRetired,5000,Failure,1960
3574,RVSN USSR,Russia,RUS,Vostok-2M ,26-03-1969,Mar,1969,StatusRetired,5000,Failure,1960
3575,RVSN USSR,Kazakhstan,KAZ,Voskhod ,24-03-1969,Mar,1969,StatusRetired,5000,Success,1960
3576,RVSN USSR,Russia,RUS,Voskhod ,22-03-1969,Mar,1969,StatusRetired,5000,Success,1960
3577,General Dynamics,USA,USA,Atlas-E/F OV1 ,18-03-1969,Mar,1969,StatusRetired,62,Success,1960
3578,RVSN USSR,Russia,RUS,Cosmos-3M (11K65M) ,17-03-1969,Mar,1969,StatusRetired,5000,Success,1960
3579,RVSN USSR,Russia,RUS,Voskhod ,15-03-1969,Mar,1969,StatusRetired,5000,Success,1960
3580,RVSN USSR,Russia,RUS,Voskhod ,06-03-1969,Mar,1969,StatusRetired,5000,Success,1960
3581,RVSN USSR,Russia,RUS,Cosmos-3M (11K65M) ,05-03-1969,Mar,1969,StatusRetired,5000,Success,1960
3582,RVSN USSR,Russia,RUS,Cosmos-2I (63SM) ,05-03-1969,Mar,1969,StatusRetired,5000,Success,1960
3583,US Air Force,USA,USA,Titan IIIB ,04-03-1969,Mar,1969,StatusRetired,59,Success,1960
3584,NASA,USA,USA,Saturn V ,03-03-1969,Mar,1969,StatusRetired,1160,Success,1960
3585,RVSN USSR,Kazakhstan,KAZ,Voskhod ,26-02-1969,Feb,1969,StatusRetired,5000,Success,1960
3586,RVSN USSR,Russia,RUS,Voskhod ,25-02-1969,Feb,1969,StatusRetired,5000,Success,1960
3587,General Dynamics,USA,USA,Atlas-SLV3C Centaur-D ,25-02-1969,Feb,1969,StatusRetired,62,Success,1960
3588,RVSN USSR,Kazakhstan,KAZ,N1-L3 ,21-02-1969,Feb,1969,StatusRetired,5000,Failure,1960
3589,RVSN USSR,Kazakhstan,KAZ,Proton K/Block D ,19-02-1969,Feb,1969,StatusRetired,5000,Failure,1960
3590,Martin Marietta,USA,USA,Titan IIIC ,09-02-1969,Feb,1969,StatusRetired,35,Success,1960
3591,RVSN USSR,Russia,RUS,Cosmos-2I (63SM) ,07-02-1969,Feb,1969,StatusRetired,5000,Success,1960
3592,RVSN USSR,Russia,RUS,Vostok-2M ,01-02-1969,Feb,1969,StatusRetired,5000,Failure,1960
3593,RVSN USSR,Kazakhstan,KAZ,Tsyklon-2A ,25-01-1969,Jan,1969,StatusRetired,5000,Failure,1960
3594,RVSN USSR,Kazakhstan,KAZ,Voskhod ,23-01-1969,Jan,1969,StatusRetired,5000,Success,1960
3595,US Air Force,USA,USA,Titan IIIB ,22-01-1969,Jan,1969,StatusRetired,59,Success,1960
3596,RVSN USSR,Kazakhstan,KAZ,Proton K/Block D ,20-01-1969,Jan,1969,StatusRetired,5000,Failure,1960
3597,RVSN USSR,Kazakhstan,KAZ,Soyuz ,15-01-1969,Jan,1969,StatusRetired,5000,Success,1960
3598,RVSN USSR,Kazakhstan,KAZ,Soyuz ,14-01-1969,Jan,1969,StatusRetired,5000,Success,1960
3599,RVSN USSR,Russia,RUS,Voskhod ,12-01-1969,Jan,1969,StatusRetired,5000,Success,1960
3600,RVSN USSR,Kazakhstan,KAZ,Molniya-M /Block VL ,10-01-1969,Jan,1969,StatusRetired,5000,Success,1960
3601,RVSN USSR,Kazakhstan,KAZ,Molniya-M /Block VL ,05-01-1969,Jan,1969,StatusRetired,5000,Success,1960
3602,RVSN USSR,Russia,RUS,Cosmos-2I (63SM) ,26-12-1968,Dec,1968,StatusRetired,5000,Success,1960
3603,NASA,USA,USA,Saturn V ,21-12-1968,Dec,1968,StatusRetired,1160,Success,1960
3604,RVSN USSR,Russia,RUS,Cosmos-2I (63SM) ,19-12-1968,Dec,1968,StatusRetired,5000,Success,1960
3605,RVSN USSR,Kazakhstan,KAZ,Molniya-M /Block L ,16-12-1968,Dec,1968,StatusRetired,5000,Success,1960
3606,RVSN USSR,Russia,RUS,Cosmos-2I (63SM) ,14-12-1968,Dec,1968,StatusRetired,5000,Success,1960
3607,RVSN USSR,Kazakhstan,KAZ,Voskhod ,10-12-1968,Dec,1968,StatusRetired,5000,Success,1960
3608,General Dynamics,USA,USA,Atlas-SLV3C Centaur-D ,07-12-1968,Dec,1968,StatusRetired,62,Success,1960
3609,US Air Force,USA,USA,Titan IIIB ,04-12-1968,Dec,1968,StatusRetired,59,Success,1960
3610,RVSN USSR,Russia,RUS,Cosmos-2I (63SM) ,03-12-1968,Dec,1968,StatusRetired,5000,Success,1960
3611,RVSN USSR,Russia,RUS,Cosmos-3M (11K65M) ,30-11-1968,Nov,1968,StatusRetired,5000,Success,1960
3612,RVSN USSR,Russia,RUS,Voskhod ,29-11-1968,Nov,1968,StatusRetired,5000,Success,1960
3613,CECLES,Australia,AUS,Europa 1 ,29-11-1968,Nov,1968,StatusRetired,62,Success,1960
3614,RVSN USSR,Russia,RUS,Voskhod ,21-11-1968,Nov,1968,StatusRetired,5000,Success,1960
3615,RVSN USSR,Kazakhstan,KAZ,Proton K ,16-11-1968,Nov,1968,StatusRetired,5000,Success,1960
3616,RVSN USSR,Russia,RUS,Voskhod ,13-11-1968,Nov,1968,StatusRetired,5000,Success,1960
3617,RVSN USSR,Kazakhstan,KAZ,Proton K/Block D ,10-11-1968,Nov,1968,StatusRetired,5000,Success,1960
3618,US Air Force,USA,USA,Titan IIIB ,06-11-1968,Nov,1968,StatusRetired,59,Success,1960
3619,RVSN USSR,Kazakhstan,KAZ,Tsyklon-2A ,01-11-1968,Nov,1968,StatusRetired,5000,Success,1960
3620,RVSN USSR,Kazakhstan,KAZ,Voskhod ,31-10-1968,Oct,1968,StatusRetired,5000,Success,1960
3621,RVSN USSR,Russia,RUS,Cosmos-3M (11K65M) ,30-10-1968,Oct,1968,StatusRetired,5000,Success,1960
3622,RVSN USSR,Kazakhstan,KAZ,Soyuz ,26-10-1968,Oct,1968,StatusRetired,5000,Success,1960
3623,RVSN USSR,Kazakhstan,KAZ,Soyuz ,25-10-1968,Oct,1968,StatusRetired,5000,Success,1960
3624,RVSN USSR,Kazakhstan,KAZ,Tsyklon-2A ,20-10-1968,Oct,1968,StatusRetired,5000,Success,1960
3625,RVSN USSR,Kazakhstan,KAZ,Tsyklon-2A ,19-10-1968,Oct,1968,StatusRetired,5000,Success,1960
3626,NASA,USA,USA,Saturn IB ,11-10-1968,Oct,1968,StatusRetired,1160,Success,1960
3627,RVSN USSR,Russia,RUS,Voskhod ,11-10-1968,Oct,1968,StatusRetired,5000,Success,1960
3628,RVSN USSR,Russia,RUS,Voskhod ,07-10-1968,Oct,1968,StatusRetired,5000,Partial Failure,1960
3629,RVSN USSR,Kazakhstan,KAZ,Molniya-M /Block L ,05-10-1968,Oct,1968,StatusRetired,5000,Success,1960
3630,RVSN USSR,Russia,RUS,Cosmos-2I (63SM) ,03-10-1968,Oct,1968,StatusRetired,5000,Success,1960
3631,RVSN USSR,Kazakhstan,KAZ,Tsyklon ,02-10-1968,Oct,1968,StatusRetired,5000,Success,1960
3632,Martin Marietta,USA,USA,Titan IIIC ,26-09-1968,Sep,1968,StatusRetired,35,Success,1960
3633,RVSN USSR,Kazakhstan,KAZ,Voskhod ,23-09-1968,Sep,1968,StatusRetired,5000,Success,1960
3634,RVSN USSR,Russia,RUS,Cosmos-2I (63SM) ,20-09-1968,Sep,1968,StatusRetired,5000,Success,1960
3635,RVSN USSR,Russia,RUS,Voskhod ,16-09-1968,Sep,1968,StatusRetired,5000,Success,1960
3636,RVSN USSR,Kazakhstan,KAZ,Proton K/Block D ,14-09-1968,Sep,1968,StatusRetired,5000,Success,1960
3637,RVSN USSR,Kazakhstan,KAZ,Voskhod ,14-09-1968,Sep,1968,StatusRetired,5000,Success,1960
3638,RVSN USSR,Kazakhstan,KAZ,Voskhod ,05-09-1968,Sep,1968,StatusRetired,5000,Success,1960
3639,RVSN USSR,Kazakhstan,KAZ,Soyuz ,28-08-1968,Aug,1968,StatusRetired,5000,Success,1960
3640,RVSN USSR,Russia,RUS,Voskhod ,27-08-1968,Aug,1968,StatusRetired,5000,Success,1960
3641,RVSN USSR,Kazakhstan,KAZ,Cosmos-3 (11K65) ,27-08-1968,Aug,1968,StatusRetired,5000,Success,1960
3642,General Dynamics,USA,USA,Atlas-SLV3 Burner-2 ,16-08-1968,Aug,1968,StatusRetired,62,Failure,1960
3643,General Dynamics,USA,USA,Atlas-SLV3C Centaur-D ,10-08-1968,Aug,1968,StatusRetired,62,Partial Failure,1960
3644,RVSN USSR,Kazakhstan,KAZ,Voskhod ,09-08-1968,Aug,1968,StatusRetired,5000,Success,1960
3645,US Air Force,USA,USA,Titan IIIB ,06-08-1968,Aug,1968,StatusRetired,59,Success,1960
3646,US Air Force,USA,USA,Titan IIIB ,06-08-1968,Aug,1968,StatusRetired,59,Success,1960
3647,General Dynamics,USA,USA,Atlas-SLV3A Agena-D ,06-08-1968,Aug,1968,StatusRetired,62,Success,1960
3648,RVSN USSR,Kazakhstan,KAZ,Voskhod ,30-07-1968,Jul,1968,StatusRetired,5000,Success,1960
3649,RVSN USSR,Russia,RUS,Cosmos-2I (63SM) ,18-07-1968,Jul,1968,StatusRetired,5000,Success,1960
3650,RVSN USSR,Russia,RUS,Voskhod ,16-07-1968,Jul,1968,StatusRetired,5000,Success,1960
3651,General Dynamics,USA,USA,Atlas-E/F OV1 ,11-07-1968,Jul,1968,StatusRetired,62,Success,1960
3652,RVSN USSR,Kazakhstan,KAZ,Voskhod ,10-07-1968,Jul,1968,StatusRetired,5000,Success,1960
3653,RVSN USSR,Kazakhstan,KAZ,Molniya-M /Block L ,05-07-1968,Jul,1968,StatusRetired,5000,Success,1960
3654,RVSN USSR,Russia,RUS,Cosmos-2I (63SM) ,05-07-1968,Jul,1968,StatusRetired,5000,Success,1960
3655,RVSN USSR,Russia,RUS,Voskhod ,26-06-1968,Jun,1968,StatusRetired,5000,Success,1960
3656,RVSN USSR,Kazakhstan,KAZ,Voskhod ,21-06-1968,Jun,1968,StatusRetired,5000,Success,1960
3657,RVSN USSR,Kazakhstan,KAZ,Voskhod ,18-06-1968,Jun,1968,StatusRetired,5000,Success,1960
3658,RVSN USSR,Kazakhstan,KAZ,Cosmos-3 (11K65) ,15-06-1968,Jun,1968,StatusRetired,5000,Failure,1960
3659,Martin Marietta,USA,USA,Titan IIIC ,13-06-1968,Jun,1968,StatusRetired,35,Success,1960
3660,RVSN USSR,Russia,RUS,Vostok-2M ,12-06-1968,Jun,1968,StatusRetired,5000,Success,1960
3661,RVSN USSR,Russia,RUS,Cosmos-2I (63SM) ,11-06-1968,Jun,1968,StatusRetired,5000,Success,1960
3662,US Air Force,USA,USA,Titan IIIB ,05-06-1968,Jun,1968,StatusRetired,59,Success,1960
3663,RVSN USSR,Russia,RUS,Cosmos-3M (11K65M) ,04-06-1968,Jun,1968,StatusRetired,5000,Failure,1960
3664,RVSN USSR,Kazakhstan,KAZ,Voskhod ,04-06-1968,Jun,1968,StatusRetired,5000,Success,1960
3665,RVSN USSR,Russia,RUS,Voskhod ,01-06-1968,Jun,1968,StatusRetired,5000,Success,1960
3666,RVSN USSR,Russia,RUS,Cosmos-2I (63SM) ,30-05-1968,May,1968,StatusRetired,5000,Success,1960
3667,RVSN USSR,Russia,RUS,Cosmos-2I (63SM) ,24-05-1968,May,1968,StatusRetired,5000,Success,1960
3668,RVSN USSR,Russia,RUS,Cosmos-3M (11K65M) ,07-05-1968,May,1968,StatusRetired,5000,Success,1960
3669,RVSN USSR,Russia,RUS,Cosmos-2I (63SM) ,26-04-1968,Apr,1968,StatusRetired,5000,Success,1960
3670,RVSN USSR,Kazakhstan,KAZ,Tsyklon ,25-04-1968,Apr,1968,StatusRetired,5000,Success,1960
3671,RVSN USSR,Kazakhstan,KAZ,Tsyklon-2A ,24-04-1968,Apr,1968,StatusRetired,5000,Partial Failure,1960
3672,RVSN USSR,Kazakhstan,KAZ,Proton K/Block D ,22-04-1968,Apr,1968,StatusRetired,5000,Failure,1960
3673,RVSN USSR,Kazakhstan,KAZ,Molniya-M /Block L ,21-04-1968,Apr,1968,StatusRetired,5000,Success,1960
3674,RVSN USSR,Kazakhstan,KAZ,Voskhod ,20-04-1968,Apr,1968,StatusRetired,5000,Success,1960
3675,RVSN USSR,Russia,RUS,Cosmos-2I (63SM) ,18-04-1968,Apr,1968,StatusRetired,5000,Success,1960
3676,RVSN USSR,Russia,RUS,Voskhod ,18-04-1968,Apr,1968,StatusRetired,5000,Success,1960
3677,US Air Force,USA,USA,Titan IIIB ,17-04-1968,Apr,1968,StatusRetired,59,Success,1960
3678,RVSN USSR,Kazakhstan,KAZ,Soyuz ,15-04-1968,Apr,1968,StatusRetired,5000,Success,1960
3679,RVSN USSR,Kazakhstan,KAZ,Soyuz ,14-04-1968,Apr,1968,StatusRetired,5000,Success,1960
3680,RVSN USSR,Russia,RUS,Cosmos-2I (63SM) ,09-04-1968,Apr,1968,StatusRetired,5000,Success,1960
3681,RVSN USSR,Kazakhstan,KAZ,Molniya-M /Block L ,07-04-1968,Apr,1968,StatusRetired,5000,Success,1960
3682,General Dynamics,USA,USA,Atlas-E/F OV1 ,06-04-1968,Apr,1968,StatusRetired,62,Success,1960
3683,NASA,USA,USA,Saturn V ,04-04-1968,Apr,1968,StatusRetired,1160,Partial Failure,1960
3684,RVSN USSR,Russia,RUS,Voskhod ,03-04-1968,Apr,1968,StatusRetired,5000,Success,1960
3685,OKB-586,Kazakhstan,KAZ,Cosmos-3 (11K65) ,28-03-1968,Mar,1968,StatusRetired,62,Success,1960
3686,RVSN USSR,Kazakhstan,KAZ,Tsyklon-2A ,22-03-1968,Mar,1968,StatusRetired,5000,Success,1960
3687,RVSN USSR,Kazakhstan,KAZ,Voskhod ,21-03-1968,Mar,1968,StatusRetired,5000,Success,1960
3688,RVSN USSR,Russia,RUS,Voskhod ,16-03-1968,Mar,1968,StatusRetired,5000,Success,1960
3689,RVSN USSR,Russia,RUS,Vostok-2M ,14-03-1968,Mar,1968,StatusRetired,5000,Success,1960
3690,US Air Force,USA,USA,Titan IIIB ,13-03-1968,Mar,1968,StatusRetired,59,Success,1960
3691,RVSN USSR,Russia,RUS,Cosmos-2I (63SM) ,06-03-1968,Mar,1968,StatusRetired,5000,Failure,1960
3692,RVSN USSR,Russia,RUS,Voskhod ,05-03-1968,Mar,1968,StatusRetired,5000,Success,1960
3693,RVSN USSR,Russia,RUS,Cosmos-2I (63SM) ,05-03-1968,Mar,1968,StatusRetired,5000,Success,1960
3694,General Dynamics,USA,USA,Atlas-SLV3A Agena-D ,04-03-1968,Mar,1968,StatusRetired,62,Success,1960
3695,RVSN USSR,Kazakhstan,KAZ,Proton K/Block D ,02-03-1968,Mar,1968,StatusRetired,5000,Partial Failure,1960
3696,RVSN USSR,Russia,RUS,Cosmos-3M (11K65M) ,20-02-1968,Feb,1968,StatusRetired,5000,Success,1960
3697,RVSN USSR,Russia,RUS,Cosmos-2I (63SM) ,20-02-1968,Feb,1968,StatusRetired,5000,Success,1960
3698,RVSN USSR,Kazakhstan,KAZ,Molniya-M /Block L ,07-02-1968,Feb,1968,StatusRetired,5000,Failure,1960
3699,RVSN USSR,Kazakhstan,KAZ,Voskhod ,06-02-1968,Feb,1968,StatusRetired,5000,Success,1960
3700,NASA,USA,USA,Saturn IB ,22-01-1968,Jan,1968,StatusRetired,1160,Success,1960
3701,RVSN USSR,Russia,RUS,Cosmos-3M (11K65M) ,19-01-1968,Jan,1968,StatusRetired,5000,Success,1960
3702,US Air Force,USA,USA,Titan IIIB ,18-01-1968,Jan,1968,StatusRetired,59,Success,1960
3703,RVSN USSR,Russia,RUS,Voskhod ,16-01-1968,Jan,1968,StatusRetired,5000,Success,1960
3704,General Dynamics,USA,USA,Atlas-SLV3C Centaur-D ,07-01-1968,Jan,1968,StatusRetired,62,Success,1960
3705,RVSN USSR,Kazakhstan,KAZ,Tsyklon-2A ,27-12-1967,Dec,1967,StatusRetired,5000,Success,1960
3706,RVSN USSR,Russia,RUS,Cosmos-2I (63SM) ,26-12-1967,Dec,1967,StatusRetired,5000,Success,1960
3707,RVSN USSR,Russia,RUS,Cosmos-2I (63S1) ,19-12-1967,Dec,1967,StatusRetired,5000,Success,1960
3708,RVSN USSR,Russia,RUS,Voskhod ,16-12-1967,Dec,1967,StatusRetired,5000,Success,1960
3709,US Air Force,USA,USA,Titan IIIB ,05-12-1967,Dec,1967,StatusRetired,59,Success,1960
3710,RVSN USSR,Russia,RUS,Voskhod ,03-12-1967,Dec,1967,StatusRetired,5000,Success,1960
3711,AMBA,Australia,AUS,Redstone Sparta ,29-11-1967,Nov,1967,StatusRetired,62,Success,1960
3712,RVSN USSR,Russia,RUS,Voskhod ,25-11-1967,Nov,1967,StatusRetired,5000,Success,1960
3713,RVSN USSR,Russia,RUS,Cosmos-3M (11K65M) ,23-11-1967,Nov,1967,StatusRetired,5000,Success,1960
3714,RVSN USSR,Kazakhstan,KAZ,Proton K/Block D ,22-11-1967,Nov,1967,StatusRetired,5000,Failure,1960
3715,RVSN USSR,Russia,RUS,Cosmos-2I (63SM) ,21-11-1967,Nov,1967,StatusRetired,5000,Success,1960
3716,NASA,USA,USA,Saturn V ,09-11-1967,Nov,1967,StatusRetired,1160,Success,1960
3717,General Dynamics,USA,USA,Atlas-SLV3C Centaur-D ,07-11-1967,Nov,1967,StatusRetired,62,Success,1960
3718,General Dynamics,USA,USA,Atlas-SLV3 Agena-D ,05-11-1967,Nov,1967,StatusRetired,62,Success,1960
3719,RVSN USSR,Russia,RUS,Voskhod ,03-11-1967,Nov,1967,StatusRetired,5000,Success,1960
3720,RVSN USSR,Russia,RUS,Cosmos-3M (11K65M) ,30-10-1967,Oct,1967,StatusRetired,5000,Success,1960
3721,RVSN USSR,Kazakhstan,KAZ,Soyuz ,30-10-1967,Oct,1967,StatusRetired,5000,Success,1960
3722,RVSN USSR,Kazakhstan,KAZ,Tsyklon ,28-10-1967,Oct,1967,StatusRetired,5000,Success,1960
3723,RVSN USSR,Kazakhstan,KAZ,Soyuz ,27-10-1967,Oct,1967,StatusRetired,5000,Success,1960
3724,RVSN USSR,Kazakhstan,KAZ,Tsyklon-2A ,27-10-1967,Oct,1967,StatusRetired,5000,Success,1960
3725,US Air Force,USA,USA,Titan IIIB ,25-10-1967,Oct,1967,StatusRetired,59,Success,1960
3726,RVSN USSR,Russia,RUS,Vostok-2M ,24-10-1967,Oct,1967,StatusRetired,5000,Success,1960
3727,RVSN USSR,Kazakhstan,KAZ,Molniya ,22-10-1967,Oct,1967,StatusRetired,5000,Success,1960
3728,RVSN USSR,Kazakhstan,KAZ,Tsyklon ,18-10-1967,Oct,1967,StatusRetired,5000,Success,1960
3729,RVSN USSR,Kazakhstan,KAZ,Voskhod ,16-10-1967,Oct,1967,StatusRetired,5000,Success,1960
3730,OKB-586,Kazakhstan,KAZ,Cosmos-3 (11K65) ,12-10-1967,Oct,1967,StatusRetired,62,Success,1960
3731,RVSN USSR,Russia,RUS,Voskhod ,11-10-1967,Oct,1967,StatusRetired,5000,Success,1960
3732,RVSN USSR,Kazakhstan,KAZ,Molniya ,03-10-1967,Oct,1967,StatusRetired,5000,Success,1960
3733,RVSN USSR,Kazakhstan,KAZ,Proton K/Block D ,27-09-1967,Sep,1967,StatusRetired,5000,Failure,1960
3734,RVSN USSR,Russia,RUS,Cosmos-3M (11K65M) ,27-09-1967,Sep,1967,StatusRetired,5000,Failure,1960
3735,RVSN USSR,Russia,RUS,Voskhod ,26-09-1967,Sep,1967,StatusRetired,5000,Success,1960
3736,RVSN USSR,Kazakhstan,KAZ,Tsyklon ,22-09-1967,Sep,1967,StatusRetired,5000,Success,1960
3737,US Air Force,USA,USA,Titan IIIB ,19-09-1967,Sep,1967,StatusRetired,59,Success,1960
3738,RVSN USSR,Kazakhstan,KAZ,Tsyklon ,19-09-1967,Sep,1967,StatusRetired,5000,Success,1960
3739,RVSN USSR,Kazakhstan,KAZ,Voskhod ,16-09-1967,Sep,1967,StatusRetired,5000,Success,1960
3740,RVSN USSR,Russia,RUS,Cosmos-2I (63SM) ,12-09-1967,Sep,1967,StatusRetired,5000,Success,1960
3741,RVSN USSR,Russia,RUS,Voskhod ,11-09-1967,Sep,1967,StatusRetired,5000,Success,1960
3742,General Dynamics,USA,USA,Atlas-SLV3C Centaur-D ,08-09-1967,Sep,1967,StatusRetired,62,Success,1960
3743,RVSN USSR,Russia,RUS,Voskhod ,01-09-1967,Sep,1967,StatusRetired,5000,Failure,1960
3744,RVSN USSR,Kazakhstan,KAZ,Molniya ,31-08-1967,Aug,1967,StatusRetired,5000,Success,1960
3745,RVSN USSR,Russia,RUS,Cosmos-2I (63SM) ,24-08-1967,Aug,1967,StatusRetired,5000,Success,1960
3746,US Air Force,USA,USA,Titan IIIB ,16-08-1967,Aug,1967,StatusRetired,59,Success,1960
3747,RVSN USSR,Kazakhstan,KAZ,Voskhod ,09-08-1967,Aug,1967,StatusRetired,5000,Success,1960
3748,RVSN USSR,Kazakhstan,KAZ,Tsyklon ,08-08-1967,Aug,1967,StatusRetired,5000,Success,1960
3749,General Dynamics,USA,USA,Atlas-SLV3 Agena-D ,01-08-1967,Aug,1967,StatusRetired,62,Success,1960
3750,RVSN USSR,Kazakhstan,KAZ,Tsyklon ,31-07-1967,Jul,1967,StatusRetired,5000,Success,1960
3751,General Dynamics,USA,USA,Atlas-D OV1 ,27-07-1967,Jul,1967,StatusRetired,62,Partial Failure,1960
3752,RVSN USSR,Kazakhstan,KAZ,Voskhod ,21-07-1967,Jul,1967,StatusRetired,5000,Failure,1960
3753,RVSN USSR,Kazakhstan,KAZ,Tsyklon ,17-07-1967,Jul,1967,StatusRetired,5000,Success,1960
3754,General Dynamics,USA,USA,Atlas-LV3C Centaur-D ,14-07-1967,Jul,1967,StatusRetired,62,Success,1960
3755,RVSN USSR,Kazakhstan,KAZ,Voskhod ,04-07-1967,Jul,1967,StatusRetired,5000,Success,1960
3756,Martin Marietta,USA,USA,Titan IIIC ,01-07-1967,Jul,1967,StatusRetired,35,Success,1960
3757,RVSN USSR,Russia,RUS,Cosmos-3M (11K65M) ,26-06-1967,Jun,1967,StatusRetired,5000,Failure,1960
3758,US Air Force,USA,USA,Titan IIIB ,20-06-1967,Jun,1967,StatusRetired,59,Partial Failure,1960
3759,RVSN USSR,Russia,RUS,Voskhod ,20-06-1967,Jun,1967,StatusRetired,5000,Failure,1960
3760,RVSN USSR,Kazakhstan,KAZ,Molniya-M /Block VL ,17-06-1967,Jun,1967,StatusRetired,5000,Partial Failure,1960
3761,RVSN USSR,Russia,RUS,Cosmos-2I (63SM) ,16-06-1967,Jun,1967,StatusRetired,5000,Success,1960
3762,General Dynamics,USA,USA,Atlas-SLV3 Agena-D ,14-06-1967,Jun,1967,StatusRetired,62,Success,1960
3763,RVSN USSR,Russia,RUS,Cosmos-2I (63SM) ,12-06-1967,Jun,1967,StatusRetired,5000,Success,1960
